,Team,AdjEM,AdjO,AdjD,AdjT,Date_zero
439,Bucknell,-18.53,91.0,109.5,70.0,11/10/2023
440,Bucknell,-18.49,91.8,110.3,70.4,11/11/2023
441,Bucknell,-15.5,94.4,109.9,69.2,11/12/2023
442,Bucknell,-15.37,94.5,109.8,69.8,11/13/2023
443,Bucknell,-15.13,94.6,109.7,69.7,11/14/2023
444,Bucknell,-15.0,93.7,108.8,69.9,11/15/2023
445,Bucknell,-15.0,93.7,108.8,69.9,11/16/2023
446,Bucknell,-15.1,93.6,108.7,69.1,11/17/2023
447,Bucknell,-15.1,93.9,109.0,68.5,11/18/2023
448,Buffalo,-6.61,95.6,102.2,72.8,11/06/2023
449,Buffalo,-6.61,95.6,102.2,72.8,11/05/2023
450,Buffalo,-8.3,97.8,106.1,74.0,11/07/2023
451,Buffalo,-8.3,98.4,106.7,74.0,11/08/2023
452,Buffalo,-8.3,98.5,106.7,74.1,11/09/2023
453,Buffalo,-8.3,98.4,106.7,74.2,11/10/2023
454,Buffalo,-8.29,99.1,107.4,74.3,11/11/2023
455,Buffalo,-10.21,97.5,107.7,71.9,11/12/2023
456,Buffalo,-10.21,97.5,107.7,71.7,11/13/2023
457,Buffalo,-10.21,97.5,107.7,71.7,11/14/2023
458,Buffalo,-10.42,97.4,107.8,72.4,11/15/2023
459,Buffalo,-10.42,97.4,107.8,72.4,11/16/2023
460,Buffalo,-10.72,97.1,107.8,72.6,11/17/2023
461,Buffalo,-10.73,97.0,107.8,72.6,11/18/2023
462,Butler,5.78,101.0,95.2,70.0,11/06/2023
463,Butler,5.78,101.0,95.2,70.0,11/05/2023
464,Butler,7.44,103.7,96.3,70.9,11/07/2023
465,Butler,7.44,104.3,96.9,70.8,11/08/2023
466,Butler,7.45,104.4,96.9,71.0,11/09/2023
467,Butler,7.45,104.3,96.8,71.1,11/10/2023
468,Butler,9.03,105.3,96.3,72.5,11/11/2023
469,Butler,9.2,105.7,96.5,72.9,11/12/2023
470,Butler,9.22,105.7,96.5,73.0,11/13/2023
471,Butler,10.95,105.8,94.9,72.8,11/14/2023
472,Butler,10.57,105.7,95.2,73.4,11/15/2023
473,Butler,10.57,105.7,95.2,73.4,11/16/2023
474,Butler,10.56,105.8,95.2,73.3,11/17/2023
475,Butler,9.12,105.1,96.0,71.8,11/18/2023
476,BYU,16.6,107.6,91.0,72.5,11/06/2023
477,BYU,16.6,107.6,91.0,72.5,11/05/2023
478,BYU,16.99,109.8,92.8,73.6,11/07/2023
479,BYU,16.99,110.4,93.4,73.6,11/08/2023
480,BYU,16.99,110.4,93.4,73.7,11/09/2023
481,BYU,16.99,110.3,93.3,73.8,11/10/2023
482,BYU,18.24,111.6,93.3,72.9,11/11/2023
483,BYU,18.24,111.8,93.6,72.6,11/12/2023
484,BYU,18.25,111.8,93.6,72.5,11/13/2023
485,BYU,18.25,111.9,93.6,72.3,11/14/2023
486,BYU,20.23,113.0,92.7,71.3,11/15/2023
487,BYU,20.23,113.0,92.7,71.3,11/16/2023
488,BYU,20.22,113.0,92.7,71.0,11/17/2023
489,BYU,20.65,113.1,92.4,71.4,11/18/2023
490,Cal Baptist,-0.53,98.0,98.6,69.5,11/06/2023
491,Cal Baptist,-0.53,98.0,98.6,69.5,11/05/2023
492,Cal Baptist,-0.53,99.9,100.4,69.6,11/07/2023
493,Cal Baptist,-0.53,100.5,101.0,69.6,11/08/2023
494,Cal Baptist,-0.52,100.5,101.1,69.8,11/09/2023
495,Cal Baptist,-0.52,100.4,101.0,69.9,11/10/2023
496,Cal Baptist,0.42,102.7,102.3,68.0,11/11/2023
497,Cal Baptist,0.42,103.0,102.6,67.7,11/12/2023
498,Cal Baptist,0.42,103.0,102.6,67.5,11/13/2023
499,Cal Baptist,0.42,103.1,102.6,67.5,11/14/2023
500,Cal Baptist,0.33,103.0,102.7,67.3,11/15/2023
501,Cal Baptist,0.33,103.0,102.7,67.3,11/16/2023
502,Cal Baptist,0.15,103.1,103.0,66.9,11/17/2023
503,Cal Baptist,-0.72,102.3,103.0,65.3,11/18/2023
504,Cal Poly,-15.34,87.5,102.8,69.0,11/06/2023
505,Cal Poly,-15.34,87.5,102.8,69.0,11/05/2023
506,Cal Poly,-15.34,89.3,104.6,69.1,11/07/2023
507,Cal Poly,-15.34,89.9,105.3,69.1,11/08/2023
508,Cal Poly,-15.33,90.0,105.3,69.3,11/09/2023
509,Cal Poly,-16.96,90.4,107.3,70.1,11/10/2023
510,Cal Poly,-16.96,91.1,108.1,70.2,11/11/2023
511,Cal Poly,-17.42,91.4,108.8,71.5,11/12/2023
512,Cal Poly,-17.42,91.4,108.8,71.4,11/13/2023
513,Cal Poly,-17.42,91.5,108.9,71.2,11/14/2023
514,Cal Poly,-17.39,91.5,108.9,69.9,11/15/2023
515,Cal Poly,-17.39,91.5,108.9,69.9,11/16/2023
516,Cal Poly,-17.23,91.6,108.8,71.1,11/17/2023
517,Cal Poly,-15.99,92.8,108.8,69.1,11/18/2023
518,Cal St. Fullerton,-0.11,97.4,97.5,70.1,11/06/2023
519,Cal St. Northridge,-8.85,92.7,101.6,68.0,11/06/2023
520,Cal St. Bakersfield,-12.94,91.6,104.5,73.0,11/06/2023
521,Cal St. Fullerton,-0.11,97.4,97.5,70.1,11/05/2023
522,Cal St. Northridge,-8.85,92.7,101.6,68.0,11/05/2023
523,Cal St. Bakersfield,-12.94,91.6,104.5,73.0,11/05/2023
524,Cal St. Fullerton,-0.9,98.4,99.3,72.0,11/07/2023
525,Cal St. Northridge,-9.02,95.8,104.9,66.9,11/07/2023
526,Cal St. Bakersfield,-11.14,94.7,105.8,74.7,11/07/2023
527,Cal St. Fullerton,-0.9,99.0,99.9,72.0,11/08/2023
528,Cal St. Northridge,-9.02,96.4,105.4,66.9,11/08/2023
529,Cal St. Bakersfield,-11.14,95.3,106.4,74.7,11/08/2023
530,Cal St. Fullerton,-0.89,99.0,99.9,72.1,11/09/2023
531,Cal St. Fullerton,-9.02,96.5,105.5,67.0,11/09/2023
532,Cal St. Northridge,-11.14,95.3,106.4,74.8,11/09/2023
533,Cal St. Bakersfield,-0.89,98.9,99.8,72.2,11/10/2023
534,Cal St. Fullerton,-9.21,96.8,106.0,66.3,11/10/2023
535,Cal St. Northridge,-10.93,95.4,106.4,75.6,11/10/2023
536,Cal St. Bakersfield,-0.97,99.6,100.6,72.4,11/11/2023
537,Cal St. Fullerton,-9.22,97.5,106.7,66.4,11/11/2023
538,Cal St. Northridge,-10.94,95.9,106.9,75.1,11/11/2023
539,Cal St. Bakersfield,-0.97,99.9,100.9,72.1,11/12/2023
540,Cal St. Fullerton,-9.22,97.7,106.9,66.2,11/12/2023
541,Cal St. Northridge,-10.94,96.2,107.1,74.8,11/12/2023
542,Cal St. Bakersfield,-0.96,99.9,100.9,71.9,11/13/2023
543,Cal St. Fullerton,-9.22,97.7,106.9,66.0,11/13/2023
544,Cal St. Fullerton,-10.93,96.2,107.1,74.7,11/13/2023
545,Cal St. Northridge,-0.96,100.0,100.9,71.8,11/14/2023
546,Cal St. Bakersfield,-10.67,97.3,108.0,67.1,11/14/2023
547,Cal St. Fullerton,-10.93,96.3,107.2,74.5,11/14/2023
548,Cal St. Northridge,-0.97,100.0,100.9,71.4,11/15/2023
549,Cal St. Bakersfield,-9.46,97.1,106.6,73.2,11/15/2023
550,Cal St. Fullerton,-10.89,97.1,108.0,67.4,11/15/2023
551,Cal St. Northridge,-0.97,100.0,100.9,71.4,11/16/2023
552,Cal St. Bakersfield,-9.46,97.1,106.6,73.2,11/16/2023
553,Cal St. Fullerton,-10.89,97.1,108.0,67.4,11/16/2023
554,Cal St. Northridge,-3.28,97.8,101.0,69.8,11/17/2023
555,Cal St. Bakersfield,-9.5,97.1,106.6,73.3,11/17/2023
556,Cal St. Fullerton,-11.08,97.1,108.2,67.6,11/17/2023
557,Cal St. Fullerton,-2.97,97.9,100.8,70.2,11/18/2023
558,Cal St. Northridge,-9.47,97.2,106.6,73.5,11/18/2023
559,Cal St. Bakersfield,-11.1,97.1,108.2,67.5,11/18/2023
560,California,1.95,100.3,98.3,72.1,11/06/2023
561,California,1.95,100.3,98.3,72.1,11/05/2023
562,California,1.51,102.8,101.3,69.5,11/07/2023
563,California,1.51,103.3,101.8,69.5,11/08/2023
564,California,1.51,103.4,101.9,69.6,11/09/2023
565,California,1.52,103.3,101.8,69.7,11/10/2023
566,California,-0.82,104.9,105.7,68.8,11/11/2023
567,California,-0.81,105.1,105.9,68.5,11/12/2023
568,California,-0.84,105.1,106.0,68.4,11/13/2023
569,California,0.5,106.2,105.7,69.3,11/14/2023
570,California,0.18,106.1,106.0,69.1,11/15/2023
571,California,0.18,106.1,106.0,69.1,11/16/2023
572,California,-1.56,104.5,106.1,68.0,11/17/2023
573,California,-1.69,104.4,106.1,68.6,11/18/2023
574,Campbell,-11.31,93.6,104.9,68.5,11/06/2023
575,Campbell,-11.31,93.6,104.9,68.5,11/05/2023
576,Campbell,-9.86,95.4,105.2,66.6,11/07/2023
577,Campbell,-9.86,96.0,105.8,66.6,11/08/2023
578,Campbell,-9.86,96.0,105.9,66.7,11/09/2023
579,Campbell,-9.85,95.9,105.8,66.9,11/10/2023
580,Campbell,-9.93,96.5,106.5,67.3,11/11/2023
581,Campbell,-9.96,96.7,106.7,66.2,11/12/2023
582,Campbell,-9.96,96.7,106.7,66.0,11/13/2023
583,Campbell,-9.96,96.8,106.7,65.9,11/14/2023
584,Campbell,-10.05,94.7,104.7,65.2,11/15/2023
585,Campbell,-10.05,94.7,104.7,65.2,11/16/2023
586,Campbell,-10.05,94.7,104.7,65.0,11/17/2023
587,Campbell,-10.06,94.7,104.7,65.3,11/18/2023
588,Canisius,-7.45,94.6,102.0,71.6,11/06/2023
589,Canisius,-7.45,94.6,102.0,71.6,11/05/2023
590,Canisius,-7.45,96.4,103.8,71.8,11/07/2023
591,Canisius,-7.45,97.0,104.5,71.7,11/08/2023
592,Canisius,-7.56,98.5,106.1,70.7,11/09/2023
593,Canisius,-7.56,98.5,106.0,70.8,11/10/2023
594,Canisius,-7.56,99.2,106.7,70.9,11/11/2023
595,Canisius,-4.83,100.5,105.3,70.5,11/12/2023
596,Canisius,-4.83,100.5,105.3,70.3,11/13/2023
597,Canisius,-4.83,100.5,105.4,70.2,11/14/2023
598,Canisius,-5.05,99.2,104.2,71.0,11/15/2023
599,Canisius,-5.05,99.2,104.2,71.0,11/16/2023
600,Canisius,-5.0,99.2,104.2,71.2,11/17/2023
601,Canisius,-5.14,99.1,104.3,71.3,11/18/2023
602,Central Arkansas,-12.38,93.0,105.3,74.7,11/06/2023
603,Central Arkansas,-12.38,93.0,105.3,74.7,11/05/2023
604,Central Arkansas,-13.85,93.2,107.0,72.8,11/07/2023
605,Central Arkansas,-13.85,93.8,107.6,72.8,11/08/2023
606,Central Arkansas,-13.85,93.8,107.6,72.9,11/09/2023
607,Central Arkansas,-13.84,93.7,107.5,73.0,11/10/2023
608,Central Arkansas,-13.84,94.4,108.3,73.1,11/11/2023
609,Central Arkansas,-13.79,94.7,108.5,72.8,11/12/2023
610,Central Arkansas,-13.79,94.7,108.5,72.6,11/13/2023
611,Central Arkansas,-14.94,94.6,109.6,71.2,11/14/2023
612,Central Arkansas,-14.94,94.7,109.6,71.1,11/15/2023
613,Central Arkansas,-14.94,94.7,109.6,71.1,11/16/2023
614,Central Arkansas,-14.73,95.0,109.8,70.6,11/17/2023
615,Central Arkansas,-13.02,96.2,109.2,70.8,11/18/2023
616,Central Connecticut,-12.17,93.3,105.5,69.0,11/06/2023
617,Central Connecticut,-12.17,93.3,105.5,69.0,11/05/2023
618,Central Connecticut,-12.22,95.8,108.0,69.4,11/07/2023
619,Central Connecticut,-12.22,96.4,108.6,69.4,11/08/2023
620,Central Connecticut,-12.21,96.4,108.6,69.5,11/09/2023
621,Central Connecticut,-12.16,96.3,108.4,68.9,11/10/2023
622,Central Connecticut,-11.71,96.9,108.6,69.7,11/11/2023
623,Central Connecticut,-11.71,97.1,108.8,69.4,11/12/2023
624,Central Connecticut,-11.71,97.1,108.8,69.3,11/13/2023
625,Central Connecticut,-11.91,96.9,108.8,69.2,11/14/2023
626,Central Connecticut,-11.79,97.0,108.8,69.5,11/15/2023
627,Central Connecticut,-11.79,97.0,108.8,69.5,11/16/2023
628,Central Connecticut,-11.79,97.0,108.8,69.2,11/17/2023
629,Central Connecticut,-11.65,97.1,108.8,69.3,11/18/2023
630,Central Michigan,-11.68,92.7,104.4,71.1,11/06/2023
631,Central Michigan,-11.68,92.7,104.4,71.1,11/05/2023
632,Central Michigan,-12.3,94.4,106.7,72.0,11/07/2023
633,Central Michigan,-12.3,95.0,107.3,72.0,11/08/2023
634,Central Michigan,-12.29,95.0,107.3,72.1,11/09/2023
635,Central Michigan,-12.29,94.9,107.2,72.3,11/10/2023
636,Central Michigan,-12.24,95.7,107.9,72.7,11/11/2023
637,Central Michigan,-14.55,95.0,109.6,72.7,11/12/2023
638,Central Michigan,-14.55,95.1,109.6,72.5,11/13/2023
639,Central Michigan,-15.22,95.3,110.5,71.0,11/14/2023
640,Central Michigan,-11.93,96.0,108.0,70.7,11/15/2023
641,Central Michigan,-11.93,96.0,108.0,70.7,11/16/2023
642,Central Michigan,-12.0,96.0,108.0,70.5,11/17/2023
643,Central Michigan,-12.13,96.0,108.1,70.7,11/18/2023
644,College of Charleston,5.5,103.7,98.2,74.4,11/06/2023
645,College of Charleston,5.5,103.7,98.2,74.4,11/05/2023
646,College of Charleston,4.82,104.5,99.7,73.7,11/07/2023
647,College of Charleston,4.82,105.1,100.3,73.7,11/08/2023
648,College of Charleston,4.83,105.1,100.3,73.8,11/09/2023
649,College of Charleston,4.83,105.1,100.2,74.0,11/10/2023
650,College of Charleston,2.4,104.2,101.8,75.0,11/11/2023
651,College of Charleston,2.42,104.5,102.1,74.3,11/12/2023
652,College of Charleston,2.42,104.5,102.1,74.2,11/13/2023
653,College of Charleston,2.53,104.6,102.1,74.3,11/14/2023
654,College of Charleston,1.04,103.5,102.5,75.0,11/15/2023
655,College of Charleston,1.04,103.5,102.5,75.0,11/16/2023
656,College of Charleston,-0.38,101.6,102.0,73.9,11/17/2023
657,College of Charleston,-0.29,101.7,102.0,73.7,11/18/2023
658,Charleston Southern,-12.12,92.4,104.5,70.5,11/06/2023
659,Charleston Southern,-12.12,92.4,104.5,70.5,11/05/2023
660,Charleston Southern,-12.12,94.2,106.3,70.6,11/07/2023
661,Charleston Southern,-12.12,94.8,107.0,70.6,11/08/2023
662,Charleston Southern,-12.11,94.9,107.0,70.8,11/09/2023
663,Charleston Southern,-13.84,94.7,108.5,70.1,11/10/2023
664,Charleston Southern,-13.84,95.4,109.2,70.2,11/11/2023
665,Charleston Southern,-13.83,95.6,109.4,70.0,11/12/2023
666,Charleston Southern,-13.83,95.6,109.5,69.8,11/13/2023
667,Charleston Southern,-14.04,95.5,109.6,69.6,11/14/2023
668,Charleston Southern,-14.05,95.6,109.6,69.4,11/15/2023
669,Charleston Southern,-14.05,95.6,109.6,69.4,11/16/2023
670,Charleston Southern,-14.27,95.5,109.8,69.0,11/17/2023
671,Charleston Southern,-15.8,94.8,110.6,68.8,11/18/2023
672,Charlotte,-0.18,97.6,97.8,69.0,11/06/2023
673,Charlotte,-0.18,97.6,97.8,69.0,11/05/2023
674,Charlotte,1.07,99.6,98.6,68.3,11/07/2023
675,Charlotte,1.07,100.2,99.2,68.3,11/08/2023
676,Charlotte,1.07,100.3,99.2,68.4,11/09/2023
677,Charlotte,1.07,100.2,99.1,68.5,11/10/2023
678,Charlotte,-0.35,101.7,102.0,65.0,11/11/2023
679,Charlotte,-0.35,101.9,102.2,64.8,11/12/2023
680,Charlotte,-0.62,101.7,102.4,64.1,11/13/2023
681,Charlotte,-0.62,101.8,102.4,64.0,11/14/2023
682,Charlotte,1.74,101.2,99.4,64.7,11/15/2023
683,Charlotte,1.74,101.2,99.4,64.7,11/16/2023
684,Charlotte,1.94,101.2,99.3,64.7,11/17/2023
685,Charlotte,2.38,101.3,98.9,64.5,11/18/2023
686,Chattanooga,-2.66,99.7,102.4,72.2,11/06/2023
687,Chattanooga,-2.66,99.7,102.4,72.2,11/05/2023
688,Chattanooga,-2.66,101.6,104.2,72.3,11/07/2023
689,Chattanooga,-2.66,102.2,104.9,72.3,11/08/2023
690,Chattanooga,-2.65,102.2,104.9,72.4,11/09/2023
691,Chattanooga,-2.65,102.1,104.8,72.6,11/10/2023
692,Chattanooga,-0.43,103.6,104.0,72.4,11/11/2023
693,Chattanooga,-0.44,103.8,104.2,72.3,11/12/2023
694,Chattanooga,-0.44,103.8,104.3,72.1,11/13/2023
695,Chattanooga,-0.44,103.9,104.3,72.0,11/14/2023
696,Chattanooga,0.27,103.9,103.7,71.8,11/15/2023
697,Chattanooga,0.27,103.9,103.7,71.8,11/16/2023
698,Chattanooga,0.28,103.9,103.7,71.9,11/17/2023
699,Chattanooga,0.67,103.9,103.3,72.2,11/18/2023
700,Chicago St.,-13.08,93.6,106.7,69.1,11/06/2023
701,Chicago St.,-13.08,93.6,106.7,69.1,11/05/2023
702,Chicago St.,-15.08,92.8,107.9,68.6,11/07/2023
703,Chicago St.,-15.08,93.4,108.5,68.6,11/08/2023
704,Chicago St.,-15.07,93.4,108.5,68.7,11/09/2023
705,Chicago St.,-15.86,92.3,108.2,67.8,11/10/2023
706,Chicago St.,-15.86,92.9,108.8,67.9,11/11/2023
707,Chicago St.,-15.76,93.1,108.9,68.6,11/12/2023
708,Chicago St.,-13.63,94.0,107.7,69.9,11/13/2023
709,Chicago St.,-13.63,94.1,107.7,69.8,11/14/2023
710,Chicago St.,-15.51,93.4,108.9,67.8,11/15/2023
711,Chicago St.,-15.51,93.4,108.9,67.8,11/16/2023
712,Chicago St.,-15.83,93.2,109.1,67.1,11/17/2023
713,Chicago St.,-16.2,92.8,109.0,67.2,11/18/2023
714,Cincinnati,13.37,104.3,90.9,71.8,11/06/2023
715,Cincinnati,13.37,104.3,90.9,71.8,11/05/2023
716,Cincinnati,12.62,104.9,92.2,71.7,11/07/2023
717,Cincinnati,12.62,105.5,92.8,71.7,11/08/2023
718,Cincinnati,12.62,105.5,92.9,71.8,11/09/2023
719,Cincinnati,12.63,105.4,92.8,71.9,11/10/2023
720,Cincinnati,13.54,106.4,92.9,72.9,11/11/2023
721,Cincinnati,13.56,106.7,93.1,72.3,11/12/2023
722,Cincinnati,13.25,106.9,93.7,72.2,11/13/2023
723,Cincinnati,13.25,107.0,93.7,72.1,11/14/2023
724,Cincinnati,13.66,107.2,93.6,71.8,11/15/2023
725,Cincinnati,13.66,107.2,93.6,71.8,11/16/2023
726,Cincinnati,13.66,107.2,93.6,71.5,11/17/2023
727,Cincinnati,13.52,107.2,93.6,71.7,11/18/2023
728,Clemson,13.91,106.4,92.4,71.0,11/06/2023
729,Clemson,13.91,106.4,92.4,71.0,11/05/2023
730,Clemson,15.03,108.4,93.3,70.3,11/07/2023
731,Clemson,15.03,108.9,93.9,70.3,11/08/2023
732,Clemson,15.03,109.0,93.9,70.4,11/09/2023
733,Clemson,15.03,108.9,93.9,70.5,11/10/2023
734,Clemson,14.42,109.8,95.4,70.3,11/11/2023
735,Clemson,14.35,109.9,95.5,70.6,11/12/2023
736,Clemson,13.94,109.9,96.0,69.6,11/13/2023
737,Clemson,13.94,110.0,96.1,69.5,11/14/2023
738,Clemson,13.95,110.1,96.1,69.0,11/15/2023
739,Clemson,13.95,110.1,96.1,69.0,11/16/2023
740,Clemson,13.76,110.0,96.3,68.2,11/17/2023
741,Clemson,13.86,110.0,96.2,67.4,11/18/2023
742,Cleveland St.,-0.77,99.3,100.1,70.1,11/06/2023
743,Cleveland St.,-0.77,99.3,100.1,70.1,11/05/2023
744,Cleveland St.,0.2,102.4,102.2,70.3,11/07/2023
745,Cleveland St.,0.2,103.0,102.8,70.2,11/08/2023
746,Cleveland St.,0.2,103.1,102.9,70.3,11/09/2023
747,Cleveland St.,0.2,103.0,102.8,70.5,11/10/2023
748,Cleveland St.,0.42,103.7,103.3,70.3,11/11/2023
749,Cleveland St.,1.29,106.3,105.0,68.1,11/12/2023
750,Cleveland St.,1.29,106.3,105.0,67.9,11/13/2023
751,Cleveland St.,1.4,106.4,105.0,68.1,11/14/2023
752,Cleveland St.,1.61,105.2,103.6,69.5,11/15/2023
753,Cleveland St.,1.61,105.2,103.6,69.5,11/16/2023
754,Cleveland St.,1.59,105.2,103.6,69.2,11/17/2023
755,Cleveland St.,1.65,105.3,103.6,69.2,11/18/2023
756,Coastal Carolina,-6.37,97.7,104.0,72.3,11/06/2023
757,Coastal Carolina,-6.37,97.7,104.0,72.3,11/05/2023
758,Coastal Carolina,-6.37,99.5,105.9,72.4,11/07/2023
759,Coastal Carolina,-6.37,100.1,106.5,72.4,11/08/2023
760,Coastal Carolina,-6.37,100.2,106.5,72.5,11/09/2023
761,Coastal Carolina,-6.37,100.1,106.4,72.7,11/10/2023
762,Coastal Carolina,-6.37,100.8,107.2,72.8,11/11/2023
763,Coastal Carolina,-6.37,101.1,107.5,72.5,11/12/2023
764,Coastal Carolina,-6.37,101.1,107.5,72.4,11/13/2023
765,Coastal Carolina,-6.36,101.2,107.5,72.2,11/14/2023
766,Coastal Carolina,-6.85,101.9,108.7,72.5,11/15/2023
767,Coastal Carolina,-6.85,101.9,108.7,72.5,11/16/2023
768,Coastal Carolina,-6.85,101.9,108.7,72.4,11/17/2023
769,Coastal Carolina,-7.56,102.1,109.7,71.6,11/18/2023
770,Colgate,2.65,103.2,100.6,71.5,11/06/2023
771,Colgate,2.65,103.2,100.6,71.5,11/05/2023
772,Colgate,2.0,104.5,102.5,71.3,11/07/2023
773,Colgate,2.0,105.0,103.0,71.3,11/08/2023
774,Colgate,2.01,105.1,103.1,71.4,11/09/2023
775,Colgate,2.01,105.0,103.0,71.5,11/10/2023
776,Colgate,2.01,105.7,103.7,71.6,11/11/2023
777,Colgate,1.83,105.9,104.1,71.7,11/12/2023
778,Colgate,1.83,105.9,104.1,71.5,11/13/2023
779,Colgate,1.84,106.0,104.1,71.4,11/14/2023
780,Colgate,1.56,105.1,103.6,72.4,11/15/2023
781,Colgate,1.56,105.1,103.6,72.4,11/16/2023
782,Colgate,1.56,105.2,103.6,72.2,11/17/2023
783,Colgate,-0.19,102.9,103.1,70.7,11/18/2023
784,Colorado,18.12,108.6,90.5,71.8,11/06/2023
785,Colorado,18.12,108.6,90.5,71.8,11/05/2023
786,Colorado,18.71,110.8,92.0,70.7,11/07/2023
787,Colorado,18.71,111.3,92.6,70.7,11/08/2023
788,Colorado,18.72,111.4,92.7,70.8,11/09/2023
789,Colorado,18.83,111.4,92.5,71.9,11/10/2023
790,Colorado,19.77,113.2,93.4,72.0,11/11/2023
791,Colorado,19.77,113.4,93.6,71.7,11/12/2023
792,Colorado,19.65,113.3,93.6,72.1,11/13/2023
793,Colorado,19.65,113.3,93.7,72.0,11/14/2023
794,Colorado,20.23,114.9,94.6,71.8,11/15/2023
795,Colorado,20.23,114.9,94.6,71.8,11/16/2023
796,Colorado,20.23,115.0,94.7,71.7,11/17/2023
797,Colorado,20.14,114.9,94.7,71.8,11/18/2023
798,Colorado St.,9.51,106.9,97.4,70.4,11/06/2023
799,Colorado St.,9.51,106.9,97.4,70.4,11/05/2023
800,Colorado St.,9.57,109.1,99.6,71.0,11/07/2023
801,Colorado St.,9.57,109.7,100.2,71.0,11/08/2023
802,Colorado St.,9.57,109.8,100.2,71.1,11/09/2023
803,Colorado St.,9.57,109.7,100.1,71.2,11/10/2023
804,Colorado St.,11.76,112.5,100.8,72.3,11/11/2023
805,Colorado St.,11.76,112.8,101.0,72.0,11/12/2023
806,Colorado St.,11.76,112.8,101.0,71.8,11/13/2023
807,Colorado St.,11.77,112.8,101.1,71.7,11/14/2023
808,Colorado St.,12.83,112.8,100.0,72.3,11/15/2023
809,Colorado St.,12.83,112.8,100.0,72.3,11/16/2023
810,Colorado St.,12.94,112.8,99.9,71.6,11/17/2023
811,Colorado St.,13.36,113.0,99.6,72.4,11/18/2023
812,Columbia,-7.61,95.3,102.9,72.5,11/06/2023
813,Columbia,-7.61,95.3,102.9,72.5,11/05/2023
814,Columbia,-7.58,96.2,103.8,73.9,11/07/2023
815,Columbia,-7.58,96.8,104.3,73.9,11/08/2023
816,Columbia,-7.57,96.8,104.4,74.0,11/09/2023
817,Columbia,-7.57,96.7,104.3,74.1,11/10/2023
818,Columbia,-7.57,97.4,105.0,74.2,11/11/2023
819,Columbia,-9.08,96.9,105.9,74.7,11/12/2023
820,Columbia,-9.07,96.9,106.0,74.5,11/13/2023
821,Columbia,-9.05,97.0,106.0,74.4,11/14/2023
822,Columbia,-8.9,97.1,106.0,75.2,11/15/2023
823,Columbia,-8.9,97.1,106.0,75.2,11/16/2023
824,Columbia,-8.91,97.1,106.0,75.1,11/17/2023
825,Columbia,-8.94,97.1,106.1,75.3,11/18/2023
826,Connecticut,25.53,111.8,86.2,70.5,11/06/2023
827,Connecticut,25.53,111.8,86.2,70.5,11/05/2023
828,Connecticut,26.66,114.4,87.7,70.4,11/07/2023
829,Connecticut,26.66,115.0,88.3,70.4,11/08/2023
830,Connecticut,26.67,115.0,88.4,70.5,11/09/2023
831,Connecticut,26.67,114.9,88.3,70.6,11/10/2023
832,Connecticut,26.67,115.7,89.0,70.7,11/11/2023
833,Connecticut,27.05,116.7,89.7,72.6,11/12/2023
834,Connecticut,26.87,116.6,89.8,72.3,11/13/2023
835,Connecticut,26.87,116.7,89.8,72.2,11/14/2023
836,Connecticut,26.73,116.9,90.2,70.7,11/15/2023
837,Connecticut,26.73,116.9,90.2,70.7,11/16/2023
838,Connecticut,26.73,116.9,90.2,70.6,11/17/2023
839,Connecticut,26.61,116.8,90.2,70.2,11/18/2023
840,Coppin St.,-20.19,86.1,106.3,72.6,11/06/2023
841,Coppin St.,-20.19,86.1,106.3,72.6,11/05/2023
842,Coppin St.,-21.03,87.7,108.8,73.1,11/07/2023
843,Coppin St.,-21.03,88.3,109.4,73.1,11/08/2023
844,Coppin St.,-21.03,88.4,109.4,73.2,11/09/2023
845,Coppin St.,-22.7,87.2,109.9,71.5,11/10/2023
846,Coppin St.,-22.71,87.8,110.5,72.4,11/11/2023
847,Coppin St.,-22.72,88.1,110.8,71.9,11/12/2023
848,Coppin St.,-22.86,88.0,110.8,72.4,11/13/2023
849,Coppin St.,-22.88,88.0,110.9,72.3,11/14/2023
850,Coppin St.,-23.29,86.2,109.5,69.6,11/15/2023
851,Coppin St.,-23.29,86.2,109.5,69.6,11/16/2023
852,Coppin St.,-23.29,86.3,109.6,69.6,11/17/2023
853,Coppin St.,-25.0,85.0,110.0,69.1,11/18/2023
854,Cornell,2.69,103.2,100.5,73.2,11/06/2023
855,Cornell,2.69,103.2,100.5,73.2,11/05/2023
856,Cornell,2.8,104.8,102.0,74.6,11/07/2023
857,Cornell,2.8,105.4,102.6,74.6,11/08/2023
858,Cornell,2.8,105.5,102.7,74.7,11/09/2023
859,Cornell,2.8,105.4,102.6,74.8,11/10/2023
860,Cornell,2.9,106.2,103.3,74.6,11/11/2023
861,Cornell,3.79,107.2,103.4,75.2,11/12/2023
862,Cornell,3.82,107.2,103.4,75.1,11/13/2023
863,Cornell,3.82,107.3,103.5,75.0,11/14/2023
864,Cornell,3.28,109.3,106.0,74.2,11/15/2023
865,Cornell,3.28,109.3,106.0,74.2,11/16/2023
866,Cornell,3.4,109.4,106.0,73.5,11/17/2023
867,Cornell,3.4,109.4,106.0,73.8,11/18/2023
868,Creighton,22.1,110.8,88.7,71.5,11/06/2023
869,Creighton,22.1,110.8,88.7,71.5,11/05/2023
870,Creighton,22.1,112.6,90.5,71.6,11/07/2023
871,Creighton,22.93,114.1,91.2,71.1,11/08/2023
